source-word,target-word,origin_n_show,origin_total_duration,origin_mean_duration,origin_median_duration,origin_total_vote_up,origin_mean_vote_up,origin_median_vote_up,origin_total_vote_down,origin_mean_vote_down,origin_median_vote_down,origin_n_gram,origin_n_char,origin_n_user,origin_n_diff_translation,origin_readibility,origin_mean_n_gram_translation,origin_mean_n_char_translation,origin_num_most_common_translation,origin_most_common_n_gram,origin_most_common_n_char,origin_word_entropy,translation_n_show,translation_total_duration,translation_mean_duration,translation_median_duration,translation_total_vote_up,translation_mean_vote_up,translation_median_vote_up,translation_total_vote_down,translation_mean_vote_down,translation_median_vote_down,translation_n_gram,translation_n_char,translation_n_user,is_top_translation,translation_lv_distance,translation_jaro_distance,manual_origin_source,manual_assessment
access to productive assets,akses pada aset produktif,13,242.737,18.6720769231,14.751,24,1.84615384615,2.0,0,0.0,0.0,4,27,13,8,3,4.15384615385,26.9230769231,4,4,23,2.71929452567,1,23.037,23.037,23.037,2,2.0,2.0,0,0.0,0.0,4,25,1,0,21,0.665925925926,,2.0
Niacin Deficiency (Pellagra),kekurangan niacin (vitamin b3,8,269.742,33.71775,9.8885,12,1.5,2.0,4,0.5,0.0,3,28,8,6,2,2.5,20.5,3,2,17,,1,98.885,98.885,98.885,1,1.0,1.0,1,1.0,1.0,4,29,1,0,25,0.550985221675,,5.0
single-family shelters,tempat perlindungan satu keluarga,9,231.301,25.7001111111,25.741,17,1.88888888889,2.0,0,0.0,0.0,2,22,9,6,2,4.0,33.2222222222,4,4,35,2.28103611255,1,39.909,39.909,39.909,2,2.0,2.0,0,0.0,0.0,4,33,1,0,27,0.544011544012,1.0,3.0
public shelters,tempat perlindungan masyarakat umum,21,532.755,25.3692857143,14.947,34,1.61904761905,2.0,3,0.142857142857,0.0,2,15,21,16,1,2.66666666667,20.8571428571,5,3,23,3.74423930495,1,76.902,76.902,76.902,0,0.0,0.0,1,1.0,1.0,4,35,1,0,29,0.484126984127,3.0,2.0
rescuers help,pembantu penolong,15,314.649,20.9766,17.574,24,1.6,2.0,3,0.2,0.0,2,13,15,12,1,2.6,21.1333333333,3,3,23,3.45656476213,1,4.859,4.859,4.859,1,1.0,1.0,1,1.0,1.0,2,17,1,0,13,0.493715434892,3.0,3.0
reunified,kembali bersatu,18,386.844,21.4913333333,18.668,35,1.94444444444,2.0,0,0.0,0.0,1,9,18,7,1,2.05555555556,17.7222222222,8,2,17,2.28103611255,1,48.543,48.543,48.543,2,2.0,2.0,0,0.0,0.0,2,15,1,0,12,0.511111111111,3.0,5.0
people dead,orang tewas,21,298.847,14.2308095238,11.642,36,1.71428571429,2.0,4,0.190476190476,0.0,2,11,21,10,0,2.04761904762,14.6666666667,6,2,16,2.95114301771,1,6.984,6.984,6.984,2,2.0,2.0,0,0.0,0.0,2,11,1,0,9,0.492424242424,2.0,4.0
emergency vaccination campaigns,kampanye vaksinasi daruat,17,304.072,17.8865882353,15.1,32,1.88235294118,2.0,1,0.0588235294118,0.0,3,31,17,5,3,3.0,25.4117647059,12,3,26,1.43925401721,1,6.144,6.144,6.144,2,2.0,2.0,0,0.0,0.0,3,25,1,0,20,0.572876344086,3.0,5.0
feared dead,dikuatirkan meninggal,11,138.683,12.6075454545,8.712,18,1.63636363636,2.0,1,0.0909090909091,0.0,2,11,11,7,0,2.27272727273,15.5454545455,4,2,10,2.55034070955,1,9.499,9.499,9.499,2,2.0,2.0,0,0.0,0.0,2,21,1,0,16,0.499278499278,1.0,3.0
shot killed,tertembak mati,14,324.222,23.1587142857,22.506,21,1.5,2.0,4,0.285714285714,0.0,2,11,14,10,0,2.07142857143,15.7857142857,3,2,17,3.18200581476,2,47.167,23.5835,23.5835,2,1.0,1.0,0,0.0,0.0,2,14,2,0,12,0.46645021645,1.0,5.0
equitable access,akses yang layak,15,473.61,31.574,31.592,28,1.86666666667,2.0,1,0.0666666666667,0.0,2,16,15,7,2,2.8,14.9333333333,7,3,15,2.27979913184,1,33.545,33.545,33.545,0,0.0,0.0,1,1.0,1.0,3,16,1,0,16,0.408333333333,3.0,3.0
a sudden-onset disaster,bencana yang tiba-tiba,8,232.935,29.116875,26.394,14,1.75,2.0,2,0.25,0.0,3,23,8,6,2,4.0,29.375,2,5,37,2.5,2,76.716,38.358,38.358,3,1.5,1.5,1,0.5,0.5,3,22,2,0,19,0.538208168643,3.0,4.0
functioning safe spaces,menggunakan tempat yang aman,16,455.045,28.4403125,26.919,30,1.875,2.0,3,0.1875,0.0,3,23,16,14,2,3.8125,25.6875,3,4,26,3.70281953111,1,27.442,27.442,27.442,1,1.0,1.0,1,1.0,1.0,4,28,1,0,24,0.51121463078,1.0,3.0
appeal launched,peluncuran tampilan,10,298.482,29.8482,20.5845,12,1.2,1.0,6,0.6,1.0,2,15,10,7,1,2.7,20.1,3,3,22,2.64643934467,1,25.916,25.916,25.916,1,1.0,1.0,1,1.0,1.0,2,19,1,0,16,0.543079922027,1.0,2.0
degrading treatment,merendahkan pengobatan,16,594.611,37.1631875,33.9135,30,1.875,2.0,1,0.0625,0.0,2,19,16,11,2,2.5,22.5625,4,3,26,3.25,2,45.064,22.532,22.532,3,1.5,1.5,1,0.5,0.5,2,22,2,0,18,0.559011164274,3.0,1.0
releases photos,foto yang diliris,18,324.855,18.0475,14.6205,28,1.55555555556,2.0,6,0.333333333333,0.0,2,15,18,10,2,11.3333333333,80.3888888889,5,2,12,3.08050053064,1,10.011,10.011,10.011,2,2.0,2.0,0,0.0,0.0,3,17,1,0,15,0.347712418301,3.0,5.0
youth-led intra communal activities,sss,14,569.374,40.6695714286,31.97,17,1.21428571429,1.0,9,0.642857142857,0.5,4,35,14,12,4,5.42857142857,39.0,3,7,48,3.46772010047,1,3.735,3.735,3.735,0,0.0,0.0,2,2.0,2.0,1,3,1,0,34,0.0,,1.0
crisis unfolds,krisis yang terbuka,22,627.176,28.508,22.4935,37,1.68181818182,2.0,4,0.181818181818,0.0,2,14,22,11,2,2.09090909091,15.7727272727,8,2,16,2.97057309581,1,26.88,26.88,26.88,2,2.0,2.0,0,0.0,0.0,3,19,1,0,12,0.622807017544,1.0,5.0
community-based approach,pendekatan berdasarkan komunitas,18,408.425,22.6902777778,13.9385,33,1.83333333333,2.0,1,0.0555555555556,0.0,2,24,18,7,2,3.05555555556,30.6666666667,7,3,29,2.21652169818,1,36.173,36.173,36.173,2,2.0,2.0,0,0.0,0.0,3,32,1,0,26,0.486111111111,3.0,5.0
predominant breastfeeding,mengutamakan untuk menyusui,7,199.701,28.5287142857,25.934,11,1.57142857143,2.0,2,0.285714285714,0.0,2,25,7,5,2,2.57142857143,18.2857142857,2,2,14,2.23592635063,1,39.307,39.307,39.307,2,2.0,2.0,0,0.0,0.0,3,27,1,0,23,0.513314339981,1.0,5.0
land tenure,masa pakai tanah,18,562.468,31.2482222222,23.121,27,1.5,1.5,2,0.111111111111,0.0,2,11,18,7,1,2.16666666667,16.4444444444,9,2,17,2.14051805628,1,12.055,12.055,12.055,1,1.0,1.0,1,1.0,1.0,3,16,1,0,13,0.537878787879,3.0,3.0
therapeutic feeding,memberi makan anak dengan kekurangan nutrisi,12,484.704,40.392,37.8165,16,1.33333333333,2.0,5,0.416666666667,0.0,2,19,12,9,2,2.83333333333,22.5,3,3,28,3.02205520887,1,105.732,105.732,105.732,0,0.0,0.0,1,1.0,1.0,6,44,1,0,36,0.458133971292,1.0,3.0
crude mortality rate (CMR),rasio kematian kasar,15,471.679,31.4452666667,31.561,26,1.73333333333,2.0,2,0.133333333333,0.0,4,26,15,8,1,2.93333333333,21.2,5,3,22,,1,40.15,40.15,40.15,2,2.0,2.0,0,0.0,0.0,3,20,1,0,20,0.53648018648,,4.0
electric utilities,peralatan elektronik,15,313.663,20.9108666667,14.554,25,1.66666666667,2.0,2,0.133333333333,0.0,2,18,15,13,1,2.06666666667,18.2,3,2,17,3.70281953111,1,10.959,10.959,10.959,1,1.0,1.0,1,1.0,1.0,2,20,1,0,18,0.551851851852,3.0,1.0
preparedness,siap siaga,17,143.161,8.42123529412,8.689,28,1.64705882353,2.0,3,0.176470588235,0.0,1,12,17,5,1,1.05882352941,9.0,12,1,8,1.43925401721,1,15.774,15.774,15.774,2,2.0,2.0,0,0.0,0.0,2,10,1,0,11,0.405555555556,3.0,5.0
learning schools,sekolah belajar,12,208.43,17.3691666667,13.1015,19,1.58333333333,2.0,3,0.25,0.0,2,16,12,8,1,2.16666666667,18.8333333333,4,2,20,2.75162916739,2,25.374,12.687,12.687,3,1.5,1.5,1,0.5,0.5,2,15,2,0,14,0.480555555556,1.0,3.0
conditions of exposure,kondisi-kondisi pemaparan,14,351.389,25.0992142857,20.363,22,1.57142857143,2.0,5,0.357142857143,0.0,3,22,14,8,2,2.07142857143,18.0714285714,4,2,19,2.75343438619,1,11.742,11.742,11.742,2,2.0,2.0,0,0.0,0.0,2,25,1,0,16,0.626713286713,2.0,3.0
subprime mortgage crisis,krisis hipotek sekunder,10,467.865,46.7865,36.0885,11,1.1,1.0,7,0.7,0.5,3,24,10,9,3,4.7,33.7,2,3,24,3.12192809489,1,42.409,42.409,42.409,2,2.0,2.0,0,0.0,0.0,3,23,1,0,22,0.507246376812,1.0,1.0
disease-carrying vectors,binatang pembawa penyakit,9,388.782,43.198,52.448,17,1.88888888889,2.0,1,0.111111111111,0.0,2,24,9,4,2,2.88888888889,23.5555555556,6,3,23,1.44661666763,1,79.767,79.767,79.767,1,1.0,1.0,1,1.0,1.0,3,25,1,0,22,0.511565656566,1.0,3.0
political system,sistem perpolitikan,18,211.559,11.7532777778,6.5695,34,1.88888888889,2.0,0,0.0,0.0,2,16,18,2,2,2.0,14.2777777778,17,2,14,0.30954342915,1,6.577,6.577,6.577,2,2.0,2.0,0,0.0,0.0,2,19,1,0,18,0.530579922027,3.0,5.0
assets replacement,perubahan aset,20,293.934,14.6967,12.374,33,1.65,2.0,3,0.15,0.0,2,18,20,7,2,2.0,15.35,11,2,16,2.08149632953,1,9.451,9.451,9.451,1,1.0,1.0,0,0.0,0.0,2,14,1,0,15,0.566137566138,3.0,3.0
generously donated,menyumbang dengan ikhlas,15,324.404,21.6269333333,13.777,26,1.73333333333,2.0,3,0.2,0.0,2,18,15,13,2,3.06666666667,22.6,3,4,28,3.58989809546,1,105.625,105.625,105.625,2,2.0,2.0,0,0.0,0.0,3,24,1,0,18,0.490740740741,3.0,4.0
feedback mechanism,mekanisme komentar,18,391.477,21.7487222222,15.242,32,1.77777777778,2.0,1,0.0555555555556,0.0,2,18,18,6,2,2.77777777778,20.2222222222,11,3,21,1.79166748438,1,28.282,28.282,28.282,2,2.0,2.0,0,0.0,0.0,2,18,1,0,15,0.603703703704,2.0,3.0
building awareness,meningkatkan kesadaran,16,322.108,20.13175,12.5955,27,1.6875,2.0,2,0.125,0.0,2,18,16,8,1,2.0,19.875,9,2,19,2.21691718669,1,44.423,44.423,44.423,2,2.0,2.0,0,0.0,0.0,2,22,1,0,17,0.570033670034,3.0,5.0
responsible ministries,kementerian terkait,21,607.794,28.9425714286,26.577,37,1.7619047619,2.0,4,0.190476190476,0.0,2,22,21,13,2,3.71428571429,32.380952381,6,4,34,3.27280432733,1,8.87,8.87,8.87,2,2.0,2.0,0,0.0,0.0,2,19,1,0,18,0.586788942052,3.0,5.0
twin towers collapsing,kehancuran menara kembar,12,214.874,17.9061666667,13.8505,22,1.83333333333,2.0,1,0.0833333333333,0.0,3,22,12,6,2,3.0,22.0,4,3,20,2.25162916739,1,18.6,18.6,18.6,1,1.0,1.0,1,1.0,1.0,3,24,1,0,23,0.440656565657,3.0,5.0
communities damaged,masyarakat dirusak,14,443.108,31.6505714286,20.134,26,1.85714285714,2.0,1,0.0714285714286,0.0,2,19,14,10,2,2.28571428571,19.2857142857,3,3,20,3.18200581476,1,36.003,36.003,36.003,2,2.0,2.0,0,0.0,0.0,2,18,1,0,17,0.496832358674,1.0,3.0
generous donation,donasi yang besar,16,408.786,25.549125,13.8925,31,1.9375,2.0,0,0.0,0.0,2,17,16,12,2,2.4375,18.3125,3,2,18,3.45281953111,1,5.637,5.637,5.637,2,2.0,2.0,0,0.0,0.0,3,17,1,0,16,0.457516339869,3.0,5.0
national platform for disaster risk reduction,panggung nasional untuk pengurangan risiko bencana,11,481.778,43.798,36.286,19,1.72727272727,2.0,0,0.0,0.0,6,45,11,9,3,5.90909090909,48.8181818182,3,6,50,3.02716911844,1,63.556,63.556,63.556,2,2.0,2.0,0,0.0,0.0,6,50,1,0,37,0.592056194125,1.0,2.0
rescuers,pasukan keselamatan,19,215.325,11.3328947368,8.881,34,1.78947368421,2.0,1,0.0526315789474,0.0,1,8,19,5,1,1.15789473684,11.1578947368,15,1,10,1.16354020112,1,19.322,19.322,19.322,0,0.0,0.0,1,1.0,1.0,2,19,1,0,17,0.496052631579,3.0,5.0
disaster management technologies,manajemen bencana teknologi,15,352.431,23.4954,17.801,29,1.93333333333,2.0,0,0.0,0.0,3,32,15,5,3,3.06666666667,28.4666666667,9,3,27,1.6879430946,1,88.091,88.091,88.091,2,2.0,2.0,0,0.0,0.0,3,27,1,0,18,0.668485449735,3.0,1.0
join praying,ibadah bersama sama,15,300.825,20.055,13.987,27,1.8,2.0,2,0.133333333333,0.0,2,12,15,8,1,2.2,13.6,7,2,11,2.6467822216,1,29.995,29.995,29.995,2,2.0,2.0,0,0.0,0.0,3,19,1,0,16,0.431286549708,1.0,5.0
hotline help,bantuan siaga via telpon,14,354.2,25.3,15.5755,25,1.78571428571,2.0,2,0.142857142857,0.0,2,12,14,11,1,2.71428571429,19.3571428571,4,2,15,3.23592635063,1,22.11,22.11,22.11,2,2.0,2.0,0,0.0,0.0,4,24,1,0,18,0.529761904762,3.0,5.0
indirect economic loss,kerugian ekonomi langsung,20,419.861,20.99305,14.8795,34,1.7,2.0,1,0.05,0.0,3,22,20,6,2,4.25,32.65,13,4,31,1.67889790299,1,10.093,10.093,10.093,1,1.0,1.0,1,1.0,1.0,3,25,1,0,16,0.684502164502,3.0,1.0
diseases,wabah,19,135.561,7.13478947368,7.289,34,1.78947368421,2.0,0,0.0,0.0,1,8,19,4,1,1.05263157895,8.26315789474,16,1,8,0.879506460812,1,9.706,9.706,9.706,2,2.0,2.0,0,0.0,0.0,1,5,1,0,7,0.441666666667,3.0,3.0
include,melibatkan,15,113.33,7.55533333333,6.181,28,1.86666666667,2.0,2,0.133333333333,0.0,1,7,15,3,1,1.0,8.26666666667,13,1,8,0.699842839886,1,13.794,13.794,13.794,1,1.0,1.0,1,1.0,1.0,1,10,1,0,9,0.328571428571,3.0,5.0
private voluntary organizations,organisasi relawan swasta,15,329.495,21.9663333333,15.463,24,1.6,2.0,5,0.333333333333,0.0,3,31,15,12,3,3.2,28.4666666667,3,3,26,3.45656476213,1,11.732,11.732,11.732,1,1.0,1.0,0,0.0,0.0,3,25,1,0,25,0.605540796964,3.0,5.0
subsectors,sektor bagian,16,190.439,11.9024375,10.3865,25,1.5625,2.0,4,0.25,0.0,1,10,16,9,1,1.625,10.6875,5,1,9,2.85221700146,2,20.774,10.387,10.387,3,1.5,1.5,1,0.5,0.5,2,13,2,0,11,0.576068376068,3.0,5.0
damaged basic infrastructure,infrastruktur dasar rusak,13,443.994,34.1533846154,28.463,20,1.53846153846,2.0,2,0.153846153846,0.0,3,28,13,6,3,3.46153846154,28.6153846154,6,4,30,2.19968779473,1,37.841,37.841,37.841,1,1.0,1.0,0,0.0,0.0,3,25,1,0,24,0.632976190476,3.0,5.0
on call budget,anggaran siap tersedia,13,339.851,26.1423846154,19.626,16,1.23076923077,1.0,7,0.538461538462,0.0,3,14,13,12,1,2.38461538462,17.6923076923,2,3,23,3.54659356429,1,20.108,20.108,20.108,2,2.0,2.0,0,0.0,0.0,3,22,1,0,18,0.520021645022,1.0,5.0
hazardous events,kegiatan berbahaya,17,327.732,19.2783529412,10.02,33,1.94117647059,2.0,0,0.0,0.0,2,16,17,6,1,2.11764705882,19.1764705882,9,2,18,1.93867901696,1,13.066,13.066,13.066,2,2.0,2.0,0,0.0,0.0,2,18,1,0,17,0.513888888889,3.0,5.0
residences,penduduk,13,148.383,11.4140769231,6.946,21,1.61538461538,2.0,4,0.307692307692,0.0,1,10,13,10,1,1.38461538462,10.4615384615,4,2,14,3.08505510276,1,4.009,4.009,4.009,2,2.0,2.0,0,0.0,0.0,1,8,1,0,8,0.447222222222,3.0,1.0
donated victims,korban berdonasi,15,232.238,15.4825333333,15.061,22,1.46666666667,2.0,5,0.333333333333,0.0,2,15,15,13,2,2.86666666667,21.6,2,3,24,3.64022392894,1,15.778,15.778,15.778,2,2.0,2.0,0,0.0,0.0,2,16,1,0,14,0.552777777778,1.0,3.0
severe flooding,banjir badang,21,330.144,15.7211428571,11.419,35,1.66666666667,2.0,4,0.190476190476,0.0,2,15,21,8,2,2.19047619048,12.8571428571,14,2,12,1.85408080807,1,5.377,5.377,5.377,1,1.0,1.0,1,1.0,1.0,2,13,1,0,11,0.57264957265,3.0,5.0
homeowners reconnect,menghubungkan kembali antar pemilik rumah,10,253.928,25.3928,16.6975,19,1.9,2.0,1,0.1,0.0,2,20,10,9,2,4.2,32.6,2,4,29,3.25162916739,1,39.067,39.067,39.067,2,2.0,2.0,0,0.0,0.0,5,41,1,0,35,0.484885439763,2.0,3.0
supplies,stok,18,279.678,15.5376666667,12.2315,30,1.66666666667,2.0,3,0.166666666667,0.0,1,8,18,8,1,1.16666666667,10.7777777778,9,1,10,2.32080208393,1,14.203,14.203,14.203,2,2.0,2.0,0,0.0,0.0,1,4,1,0,7,0.458333333333,3.0,5.0
peer educators,pengajar sebaya,18,531.148,29.5082222222,21.37,32,1.77777777778,2.0,2,0.111111111111,0.0,2,14,18,9,1,2.11111111111,15.1111111111,6,2,15,2.77995000096,1,17.528,17.528,17.528,2,2.0,2.0,0,0.0,0.0,2,15,1,0,13,0.560317460317,3.0,5.0
watch hurricane,siaga angin topan,14,259.534,18.5381428571,18.38,26,1.85714285714,2.0,1,0.0714285714286,0.0,2,15,14,11,1,2.5,17.3571428571,3,2,14,3.45656476213,1,30.252,30.252,30.252,0,0.0,0.0,1,1.0,1.0,3,17,1,0,15,0.475816993464,1.0,3.0
dependence on humanitarian relief,ketergantungan pada pemulihan kemanusiaan,15,378.13,25.2086666667,21.393,26,1.73333333333,2.0,1,0.0666666666667,0.0,4,33,15,5,3,4.0,39.1333333333,9,4,39,1.6879430946,1,26.084,26.084,26.084,1,1.0,1.0,0,0.0,0.0,4,41,1,0,29,0.629110618379,3.0,5.0
air controller service,jasa pengontrol udara,17,530.428,31.2016470588,28.34,32,1.88235294118,2.0,0,0.0,0.0,3,22,17,11,1,2.94117647059,22.7647058824,6,3,24,3.05747607629,1,11.307,11.307,11.307,2,2.0,2.0,0,0.0,0.0,3,21,1,0,17,0.553391053391,2.0,3.0
wet rations,rasio basah,12,262.396,21.8663333333,13.432,18,1.5,1.5,3,0.25,0.0,2,11,12,6,1,2.25,13.4166666667,6,2,11,2.12581458369,1,7.146,7.146,7.146,2,2.0,2.0,0,0.0,0.0,2,11,1,0,10,0.585858585859,2.0,1.0
disaster-resistant water supply system,sistem persediaan air selama bencana,12,351.005,29.2504166667,24.797,21,1.75,2.0,1,0.0833333333333,0.0,4,38,12,11,3,5.33333333333,36.5,2,5,32,3.41829583405,1,17.619,17.619,17.619,2,2.0,2.0,0,0.0,0.0,5,36,1,0,27,0.675586914145,3.0,2.0
good nutrition,gizi yang cukup,14,164.489,11.7492142857,9.4225,26,1.85714285714,2.0,1,0.0714285714286,0.0,2,14,14,6,1,2.5,13.7857142857,5,3,17,2.26380917388,1,43.221,43.221,43.221,1,1.0,1.0,1,1.0,1.0,3,15,1,0,13,0.430158730159,3.0,4.0
debris,runtuhan,16,177.381,11.0863125,9.628,28,1.75,2.0,0,0.0,0.0,1,6,16,5,1,1.0625,8.25,7,1,5,1.92117969195,1,5.5,5.5,5.5,2,2.0,2.0,0,0.0,0.0,1,8,1,0,8,0.430555555556,3.0,5.0
access to financial services,akses menuju layanan finansial,18,386.402,21.4667777778,14.1355,29,1.61111111111,2.0,2,0.111111111111,0.0,4,28,18,12,3,3.88888888889,27.6111111111,4,4,25,3.39214722366,1,11.122,11.122,11.122,2,2.0,2.0,0,0.0,0.0,4,30,1,0,24,0.60695611578,3.0,4.0
distribution of tools,penyaluran peralatan,16,246.664,15.4165,9.3195,28,1.75,2.0,2,0.125,0.0,3,21,16,12,1,2.0,18.0625,4,2,15,3.375,1,7.353,7.353,7.353,2,2.0,2.0,0,0.0,0.0,2,20,1,0,19,0.41746031746,3.0,5.0
stimulate local economies,meningkatkan ekonomi lokal,14,343.66,24.5471428571,16.9375,26,1.85714285714,2.0,1,0.0714285714286,0.0,3,25,14,10,2,3.0,25.8571428571,3,3,24,3.18200581476,1,10.119,10.119,10.119,2,2.0,2.0,0,0.0,0.0,3,26,1,0,19,0.621085972851,3.0,5.0
local peoples' approach to disaster risk management,pendekatan masyarakat setempat terhadap pengelolaan resiko,11,361.496,32.8632727273,24.88,20,1.81818181818,2.0,2,0.181818181818,0.0,7,51,11,9,5,6.81818181818,58.2727272727,3,7,61,3.02716911844,1,32.405,32.405,32.405,2,2.0,2.0,0,0.0,0.0,6,58,1,0,49,0.65973927381,3.0,4.0
disaster risk knowledge,pengetahuan atas resiko kecelakaan,22,376.774,17.1260909091,13.875,40,1.81818181818,2.0,1,0.0454545454545,0.0,3,23,22,6,2,3.22727272727,27.7727272727,10,3,26,1.85855521187,1,26.169,26.169,26.169,2,2.0,2.0,0,0.0,0.0,4,34,1,0,25,0.576246803069,3.0,2.0
telecommunication infrastructures,sarana telekomunikasi,24,365.546,15.2310833333,14.7045,46,1.91666666667,2.0,1,0.0416666666667,0.0,2,33,24,5,2,2.08333333333,27.3333333333,19,2,28,1.13868655258,1,13.173,13.173,13.173,2,2.0,2.0,0,0.0,0.0,2,21,1,0,29,0.567388167388,3.0,3.0
organization,perkumpulan,23,174.503,7.58708695652,6.059,40,1.73913043478,2.0,1,0.0434782608696,0.0,1,12,23,4,1,1.0,9.86956521739,20,1,10,0.765363612677,1,10.045,10.045,10.045,1,1.0,1.0,0,0.0,0.0,1,11,1,0,11,0.507575757576,3.0,5.0
digital learning modules,module pembelajaran digital,16,319.767,19.9854375,16.6415,28,1.75,2.0,2,0.125,0.0,3,24,16,7,3,3.0625,26.9375,10,3,26,1.9237949407,1,14.823,14.823,14.823,1,1.0,1.0,1,1.0,1.0,3,27,1,0,23,0.628086419753,3.0,5.0
predominant breastfeeding,menyusui yang utama,7,199.701,28.5287142857,25.934,11,1.57142857143,2.0,2,0.285714285714,0.0,2,25,7,5,2,2.57142857143,18.2857142857,2,2,14,2.23592635063,2,61.869,30.9345,30.9345,3,1.5,1.5,1,0.5,0.5,3,19,2,0,22,0.475438596491,1.0,5.0
therapeutic feeding,makan untuk terapi,12,484.704,40.392,37.8165,16,1.33333333333,2.0,5,0.416666666667,0.0,2,19,12,9,2,2.83333333333,22.5,3,3,28,3.02205520887,1,13.056,13.056,13.056,0,0.0,0.0,1,1.0,1.0,3,18,1,0,15,0.44291283765,1.0,3.0
climate change policy,ketentuan perubahan iklim,16,295.506,18.469125,16.109,27,1.6875,2.0,3,0.1875,0.0,3,21,16,4,2,3.0,25.0,13,3,25,0.99339272901,1,31.159,31.159,31.159,2,2.0,2.0,0,0.0,0.0,3,25,1,0,20,0.544920634921,3.0,3.0
details,rinci,13,152.732,11.7486153846,7.99,24,1.84615384615,2.0,0,0.0,0.0,1,7,13,6,1,1.07692307692,6.92307692308,6,1,7,2.14161952533,1,3.828,3.828,3.828,2,2.0,2.0,0,0.0,0.0,1,5,1,0,6,0.447619047619,3.0,5.0
community therapeutic care programs,program perawatan dan pengobatan masyarakat,13,570.528,43.8867692308,44.97,23,1.76923076923,2.0,1,0.0769230769231,0.0,4,35,13,11,3,4.15384615385,36.7692307692,2,4,35,3.39274741045,1,66.589,66.589,66.589,2,2.0,2.0,0,0.0,0.0,5,43,1,0,34,0.571255236169,3.0,5.0
mitigate security risks,meminimalisir resiko keamanan,15,433.442,28.8961333333,20.352,27,1.8,2.0,2,0.133333333333,0.0,3,23,15,8,2,3.0,25.4666666667,7,3,26,2.46345829865,1,13.764,13.764,13.764,2,2.0,2.0,0,0.0,0.0,3,29,1,0,22,0.612027319673,3.0,5.0
affected hurricane,tertimpa badai,18,454.783,25.2657222222,17.967,21,1.16666666667,1.0,9,0.5,0.0,2,18,18,12,2,2.27777777778,15.0555555556,5,2,15,3.30272275286,1,42.647,42.647,42.647,1,1.0,1.0,0,0.0,0.0,2,14,1,0,15,0.486772486772,1.0,2.0
upgrading of private shelters,peningkatan tempat perlindungan peibadi,17,624.306,36.7238823529,23.963,27,1.58823529412,2.0,4,0.235294117647,0.0,4,29,17,12,3,3.58823529412,34.0,4,4,38,3.38158048831,1,17.879,17.879,17.879,2,2.0,2.0,0,0.0,0.0,4,39,1,0,31,0.545927890755,2.0,5.0
restores,memperbaiki,14,253.185,18.0846428571,10.7495,26,1.85714285714,2.0,2,0.142857142857,0.0,1,8,14,6,1,1.07142857143,11.5,6,1,10,2.12808527889,1,23.201,23.201,23.201,1,1.0,1.0,1,1.0,1.0,1,11,1,0,9,0.438131313131,3.0,4.0
human safety and welfare,keselamatan manusia dan kesejahteraan,16,484.534,30.283375,19.5485,28,1.75,2.0,1,0.0625,0.0,4,24,16,7,2,4.0,36.0,8,4,37,2.20281953111,1,17.317,17.317,17.317,2,2.0,2.0,0,0.0,0.0,4,37,1,0,26,0.610498656551,3.0,5.0
disaster risk reduction measures,ukuran pengurangan resiko bencana,12,322.643,26.8869166667,26.652,21,1.75,2.0,1,0.0833333333333,0.0,4,32,12,9,3,3.91666666667,36.0,3,4,42,3.02205520887,2,32.027,16.0135,16.0135,2,1.0,1.0,1,0.5,0.5,4,33,2,0,28,0.573021885522,2.0,1.0
daring rescue,penyelamatan,15,403.039,26.8692666667,21.511,23,1.53333333333,2.0,6,0.4,0.0,2,13,15,11,2,2.73333333333,23.8666666667,3,3,24,3.3232314288,2,18.848,9.424,9.424,0,0.0,0.0,4,2.0,2.0,1,12,2,0,13,0.382478632479,3.0,3.0
damage to life,kerusakan terhadap kehidupan,16,337.031,21.0644375,14.7035,28,1.75,2.0,3,0.1875,0.0,3,14,16,14,0,2.75,24.5625,2,2,22,3.8521687236,1,26.488,26.488,26.488,2,2.0,2.0,0,0.0,0.0,3,28,1,0,23,0.535714285714,3.0,5.0
active-duty education staff,staf pendidikan bertugas aktif,13,389.404,29.9541538462,22.436,20,1.53846153846,2.0,4,0.307692307692,0.0,3,27,13,12,2,4.07692307692,28.9230769231,2,4,26,3.54659356429,1,19.477,19.477,19.477,2,2.0,2.0,0,0.0,0.0,4,30,1,0,25,0.625925925926,3.0,4.0
admiration,admitrasi,18,258.118,14.3398888889,14.509,31,1.72222222222,2.0,4,0.222222222222,0.0,1,10,18,7,1,1.05555555556,8.77777777778,12,1,9,1.77995000096,1,8.068,8.068,8.068,0,0.0,0.0,1,1.0,1.0,1,9,1,0,4,0.85462962963,3.0,1.0
insightful,mencerahkan,18,318.81,17.7116666667,15.019,33,1.83333333333,2.0,0,0.0,0.0,1,10,18,5,1,1.05555555556,10.3333333333,14,1,10,1.20864895095,1,9.912,9.912,9.912,2,2.0,2.0,0,0.0,0.0,1,11,1,0,10,0.460606060606,3.0,5.0
mudslides,lumpur,15,201.558,13.4372,13.855,23,1.53333333333,2.0,5,0.333333333333,0.0,1,9,15,6,1,1.8,12.1333333333,7,2,13,2.34960175271,2,33.914,16.957,16.957,1,0.5,0.5,2,1.0,1.0,1,6,2,0,8,0.351851851852,,5.0
