source-word,target-word,origin_n_show,origin_total_duration,origin_mean_duration,origin_median_duration,origin_total_vote_up,origin_mean_vote_up,origin_median_vote_up,origin_total_vote_down,origin_mean_vote_down,origin_median_vote_down,origin_n_gram,origin_n_char,origin_n_user,origin_n_diff_translation,origin_readibility,origin_mean_n_gram_translation,origin_mean_n_char_translation,origin_num_most_common_translation,origin_most_common_n_gram,origin_most_common_n_char,origin_word_entropy,translation_n_show,translation_total_duration,translation_mean_duration,translation_median_duration,translation_total_vote_up,translation_mean_vote_up,translation_median_vote_up,translation_total_vote_down,translation_mean_vote_down,translation_median_vote_down,translation_n_gram,translation_n_char,translation_n_user,is_top_translation,translation_lv_distance,translation_jaro_distance,manual_origin_source,manual_assessment
preventive measures,tindakan preventif,37,737.644,19.9363243243,13.33,69,1.86486486486,2.0,3,0.0810810810811,0.0,2,19,29,12,2,2.02702702703,19.2702702703,15,2,19,2.90247373222,1,12.163,12.163,12.163,2,2.0,2.0,0,0.0,0.0,2,18,1,0,18,0.509746588694,2.0,5.0
mandatory evacuation,pengungsian wajib,21,330.389,15.7328095238,13.992,38,1.80952380952,2.0,1,0.047619047619,0.0,2,20,21,6,2,2.04761904762,15.0952380952,14,2,14,1.62765759368,1,5.081,5.081,5.081,2,2.0,2.0,0,0.0,0.0,2,17,1,0,17,0.444397759104,2.0,5.0
video capturing,mengambil video,16,224.416,14.026,11.1125,28,1.75,2.0,3,0.1875,0.0,2,15,16,10,1,2.1875,15.1875,5,2,13,3.02439747035,1,15.278,15.278,15.278,2,2.0,2.0,0,0.0,0.0,2,15,1,0,15,0.422222222222,1.0,3.0
outrage,amarah,13,186.111,14.3162307692,13.973,20,1.53846153846,2.0,3,0.230769230769,0.0,1,7,13,7,1,1.0,8.61538461538,4,1,10,2.46967048737,1,5.241,5.241,5.241,2,2.0,2.0,0,0.0,0.0,1,6,1,0,5,0.373015873016,3.0,5.0
breaking enforcement,mengganggu pelaksanaan,8,326.948,40.8685,38.6435,15,1.875,2.0,0,0.0,0.0,2,20,8,5,2,2.625,23.5,4,3,25,2.0,1,28.326,28.326,28.326,2,2.0,2.0,0,0.0,0.0,2,22,1,0,18,0.462878787879,3.0,1.0
solid waste,limbah padar,20,322.417,16.12085,12.176,36,1.8,2.0,2,0.1,0.0,2,11,20,3,1,2.0,12.0,16,2,12,0.884183719779,1,23.928,23.928,23.928,0,0.0,0.0,2,2.0,2.0,2,12,1,0,10,0.557070707071,3.0,5.0
disrupted livelihood,kehidupan yang terganggu,7,128.288,18.3268571429,18.039,14,2.0,2.0,0,0.0,0.0,2,20,7,6,2,3.28571428571,27.1428571429,2,4,31,2.52164063634,1,13.453,13.453,13.453,2,2.0,2.0,0,0.0,0.0,3,24,1,0,21,0.452777777778,3.0,3.0
survivor finds,menemukan korban yang selamat,11,281.867,25.6242727273,15.965,17,1.54545454545,2.0,2,0.181818181818,0.0,2,14,11,10,1,3.63636363636,26.9090909091,2,4,28,3.27761343682,1,31.58,31.58,31.58,1,1.0,1.0,1,1.0,1.0,4,29,1,0,23,0.434044882321,1.0,3.0
district-rural hospitals,rumah sakit permukiman,18,548.929,30.4960555556,24.8095,30,1.66666666667,2.0,3,0.166666666667,0.0,2,24,18,14,2,3.88888888889,25.6666666667,2,3,20,3.725480557,1,39.737,39.737,39.737,1,1.0,1.0,0,0.0,0.0,3,22,1,0,22,0.542929292929,2.0,2.0
EMTS,teknisi medis darurat,10,339.838,33.9838,23.9105,14,1.4,1.5,4,0.4,0.0,1,4,10,6,0,1.7,11.4,3,1,4,,1,20.408,20.408,20.408,2,2.0,2.0,0,0.0,0.0,3,21,1,0,18,0.563492063492,,5.0
chemical spills,kebocoran kimia,11,261.97,23.8154545455,21.126,19,1.72727272727,2.0,1,0.0909090909091,0.0,2,15,11,7,1,2.45454545455,17.2727272727,3,3,20,2.59490661824,1,9.546,9.546,9.546,1,1.0,1.0,0,0.0,0.0,2,15,1,0,12,0.488888888889,3.0,3.0
potential hazards,tanda bahaya,21,324.589,15.4566190476,12.698,37,1.7619047619,2.0,2,0.0952380952381,0.0,2,17,21,9,2,2.2380952381,17.1428571429,7,2,14,2.62273363903,1,23.05,23.05,23.05,1,1.0,1.0,1,1.0,1.0,2,12,1,0,11,0.5697945845,3.0,1.0
safety nets,jaringan pengaman,13,226.364,17.4126153846,10.76,25,1.92307692308,2.0,0,0.0,0.0,2,11,13,5,0,2.0,16.0,9,2,15,1.5058762556,1,67.748,67.748,67.748,2,2.0,2.0,0,0.0,0.0,2,17,1,0,14,0.449643493761,3.0,5.0
emergency management,pengelolaan keadaan darurat,14,192.769,13.7692142857,15.083,25,1.78571428571,2.0,1,0.0714285714286,0.0,2,20,14,10,2,2.14285714286,19.9285714286,4,2,17,3.09306920777,1,15.245,15.245,15.245,2,2.0,2.0,0,0.0,0.0,3,27,1,0,21,0.561560044893,3.0,5.0
local peoples' approach to disaster risk management,pendekatan masyarakat setempat terhadap pengelolaan resiko,11,361.496,32.8632727273,24.88,20,1.81818181818,2.0,2,0.181818181818,0.0,7,51,11,9,5,6.81818181818,58.2727272727,3,7,61,3.02716911844,1,32.405,32.405,32.405,2,2.0,2.0,0,0.0,0.0,6,58,1,0,49,0.65973927381,3.0,4.0
donated million,sumbangan jutaan,20,324.582,16.2291,14.2575,33,1.65,2.0,3,0.15,0.0,2,15,20,14,1,2.3,19.2,5,2,17,3.50370169606,1,18.88,18.88,18.88,1,1.0,1.0,1,1.0,1.0,2,16,1,0,14,0.415277777778,1.0,3.0
fatality,fatal,23,307.547,13.3716086957,12.373,35,1.52173913043,2.0,8,0.347826086957,0.0,1,8,23,6,1,1.0,7.5652173913,13,1,8,1.91026994146,4,20.328,5.082,4.986,2,0.5,0.5,6,1.5,1.5,1,5,4,0,3,0.875,3.0,4.0
shot killed,tembakan mati,14,324.222,23.1587142857,22.506,21,1.5,2.0,4,0.285714285714,0.0,2,11,14,10,0,2.07142857143,15.7857142857,3,2,17,3.18200581476,1,26.761,26.761,26.761,1,1.0,1.0,1,1.0,1.0,2,13,1,0,12,0.390054390054,1.0,3.0
prayers tonight,orang yang berdoa di malam hari,15,174.241,11.6160666667,8.417,27,1.8,2.0,1,0.0666666666667,0.0,2,15,15,6,0,2.93333333333,13.7333333333,8,3,13,1.98989809546,1,12.803,12.803,12.803,2,2.0,2.0,0,0.0,0.0,6,31,1,0,24,0.574845226458,1.0,2.0
flocculation,peristiwa berkumpulnya beberapa tetesan minyak,13,413.34,31.7953846154,24.688,21,1.61538461538,2.0,3,0.230769230769,0.0,1,12,13,5,1,1.38461538462,12.4615384615,9,1,9,1.5058762556,1,84.668,84.668,84.668,2,2.0,2.0,0,0.0,0.0,5,46,1,0,41,0.432367149758,1.0,1.0
reinforce community security,perkuat keamanan masyarakat,6,171.27,28.545,26.034,9,1.5,1.5,3,0.5,0.5,3,28,6,4,3,3.0,29.1666666667,3,3,30,2.12808527889,1,11.599,11.599,11.599,1,1.0,1.0,1,1.0,1.0,3,27,1,0,24,0.585978835979,2.0,5.0
flash flood,banjir kilat,14,190.679,13.6199285714,10.9235,27,1.92857142857,2.0,0,0.0,0.0,2,11,14,7,0,2.14285714286,14.1428571429,8,2,14,2.09306920777,1,5.953,5.953,5.953,2,2.0,2.0,0,0.0,0.0,2,12,1,0,11,0.507575757576,3.0,5.0
damage to life,kerusakan pada hidup,16,337.031,21.0644375,14.7035,28,1.75,2.0,3,0.1875,0.0,3,14,16,14,0,2.75,24.5625,2,2,22,3.8521687236,1,11.066,11.066,11.066,2,2.0,2.0,0,0.0,0.0,3,20,1,0,16,0.520634920635,3.0,3.0
toxins flood,banjir limbah,14,357.491,25.5350714286,18.649,23,1.64285714286,2.0,4,0.285714285714,0.0,2,12,14,9,1,2.0,13.2857142857,5,2,14,2.83523774531,1,7.434,7.434,7.434,2,2.0,2.0,0,0.0,0.0,2,13,1,0,12,0.463675213675,1.0,3.0
increased risk of flooding,resiko banjir yang meningkat,17,334.679,19.687,13.802,29,1.70588235294,2.0,2,0.117647058824,0.0,4,26,17,13,2,3.29411764706,26.7647058824,3,3,25,3.52806431158,1,13.802,13.802,13.802,2,2.0,2.0,0,0.0,0.0,4,28,1,0,24,0.616408101702,3.0,5.0
flood death,banjir bandang,12,135.928,11.3273333333,9.962,22,1.83333333333,2.0,1,0.0833333333333,0.0,2,11,12,7,0,2.75,20.0833333333,4,3,22,2.58496250072,1,5.702,5.702,5.702,2,2.0,2.0,0,0.0,0.0,2,14,1,0,12,0.38455988456,1.0,3.0
rapid response,jawaban cepat,25,447.41,17.8964,10.39,45,1.8,2.0,1,0.04,0.0,2,14,25,11,1,2.12,13.72,6,2,12,3.08307418943,1,19.875,19.875,19.875,2,2.0,2.0,0,0.0,0.0,2,13,1,0,12,0.447252747253,3.0,4.0
human skills knowledge,pengetahuan tentang keterampilan kemanusiaan,16,388.088,24.2555,19.2615,28,1.75,2.0,3,0.1875,0.0,3,22,16,8,2,3.0,31.5,9,3,32,2.21691718669,1,74.819,74.819,74.819,2,2.0,2.0,0,0.0,0.0,4,44,1,0,35,0.508658008658,3.0,3.0
past savings,sisa tabungan,13,183.056,14.0812307692,10.424,23,1.76923076923,2.0,1,0.0769230769231,0.0,2,12,13,9,0,2.53846153846,16.6153846154,5,3,18,2.80739045088,1,5.885,5.885,5.885,2,2.0,2.0,0,0.0,0.0,2,13,1,0,8,0.719017094017,2.0,5.0
livelihoods solutions,solusi mata pencahariaan,14,310.041,22.1457857143,17.5225,25,1.78571428571,2.0,1,0.0714285714286,0.0,2,21,14,4,2,2.78571428571,21.7142857143,10,3,23,1.29169199714,1,21.657,21.657,21.657,1,1.0,1.0,0,0.0,0.0,3,24,1,0,21,0.509199134199,3.0,5.0
caregivers,para perawat,15,300.776,20.0517333333,17.004,24,1.6,2.0,4,0.266666666667,0.0,1,10,15,5,1,1.13333333333,8.73333333333,11,1,8,1.36997407527,1,48.328,48.328,48.328,1,1.0,1.0,1,1.0,1.0,2,12,1,0,9,0.577777777778,3.0,5.0
seismic engineering designs,rancangan teknik gempa bumi,16,514.242,32.140125,23.102,26,1.625,2.0,3,0.1875,0.0,3,27,16,11,3,3.3125,24.0625,6,3,21,3.03063906223,1,18.142,18.142,18.142,0,0.0,0.0,1,1.0,1.0,4,27,1,0,24,0.526115859449,2.0,5.0
reconstruction planning,rencana pembangunan,19,435.846,22.9392631579,15.469,32,1.68421052632,2.0,1,0.0526315789474,0.0,2,23,19,7,2,2.26315789474,23.9473684211,6,2,24,2.39953722509,1,27.278,27.278,27.278,1,1.0,1.0,0,0.0,0.0,2,19,1,0,17,0.621604177668,3.0,5.0
exposed assets,aset yang diekspos,19,507.152,26.6922105263,23.589,29,1.52631578947,2.0,5,0.263157894737,0.0,2,14,19,15,2,2.78947368421,17.7894736842,3,3,18,3.7871439607,1,7.157,7.157,7.157,1,1.0,1.0,0,0.0,0.0,3,18,1,0,14,0.588624338624,1.0,3.0
consumable nursing,perawatan yang bisa dikonsumsi,10,418.92,41.892,42.0765,17,1.7,2.0,3,0.3,0.0,2,18,10,7,2,3.3,23.9,3,3,23,2.84535093662,1,11.733,11.733,11.733,2,2.0,2.0,0,0.0,0.0,4,30,1,0,25,0.590313390313,1.0,2.0
forecasting,peramalan,14,217.865,15.5617857143,10.8335,23,1.64285714286,2.0,5,0.357142857143,0.0,1,11,14,11,1,1.21428571429,9.85714285714,3,1,7,3.32486295762,1,27.424,27.424,27.424,2,2.0,2.0,0,0.0,0.0,1,9,1,0,8,0.51936026936,3.0,5.0
vulnerable groups,kelompok yang mudah diserang,21,317.784,15.1325714286,10.694,40,1.90476190476,2.0,0,0.0,0.0,2,17,21,8,1,2.42857142857,17.1428571429,11,2,15,2.19928181302,1,25.786,25.786,25.786,2,2.0,2.0,0,0.0,0.0,4,28,1,0,24,0.558759867583,3.0,5.0
handy,ringan tangan,23,472.099,20.5260434783,14.934,37,1.60869565217,2.0,6,0.260869565217,0.0,1,5,23,10,0,1.21739130435,8.34782608696,13,1,7,2.34505255015,1,28.57,28.57,28.57,1,1.0,1.0,1,1.0,1.0,2,13,1,0,11,0.351282051282,2.0,1.0
utility,prasarana,17,332.567,19.5627647059,13.262,31,1.82352941176,2.0,3,0.176470588235,0.0,1,7,17,7,1,1.11764705882,9.47058823529,8,1,8,2.20510990007,1,26.945,26.945,26.945,1,1.0,1.0,1,1.0,1.0,1,9,1,0,9,0.0,2.0,3.0
masonry buildings,bangunan pertukangan,12,266.884,22.2403333333,18.9175,21,1.75,2.0,3,0.25,0.0,2,17,12,8,2,2.33333333333,16.75,5,2,13,2.61749246118,1,21.506,21.506,21.506,2,2.0,2.0,0,0.0,0.0,2,20,1,0,15,0.498529411765,1.0,1.0
imminent danger,bahaya dekat,18,556.93,30.9405555556,23.622,34,1.88888888889,2.0,2,0.111111111111,0.0,2,15,18,11,1,3.61111111111,21.6666666667,5,4,24,3.19161164175,2,105.651,52.8255,52.8255,3,1.5,1.5,1,0.5,0.5,2,12,2,0,13,0.45,3.0,4.0
equipment/supplies rehabilitation,alat rehabilitasi,14,460.617,32.9012142857,25.638,20,1.42857142857,2.0,3,0.214285714286,0.0,2,33,14,12,2,3.14285714286,31.1428571429,3,4,35,3.46772010047,1,13.324,13.324,13.324,2,2.0,2.0,0,0.0,0.0,2,17,1,0,20,0.623410576352,3.0,1.0
institutional,insitusi,17,192.341,11.3141764706,7.604,28,1.64705882353,2.0,2,0.117647058824,0.0,1,13,17,4,1,1.0,10.8235294118,8,1,11,1.73452166478,1,2.721,2.721,2.721,1,1.0,1.0,1,1.0,1.0,1,8,1,0,6,0.756868131868,3.0,5.0
monitoring of vulnerabilities,mengawasi kerentanan,11,275.249,25.0226363636,16.811,20,1.81818181818,2.0,1,0.0909090909091,0.0,3,29,11,8,2,2.27272727273,23.0,3,2,21,2.84535093662,1,22.43,22.43,22.43,2,2.0,2.0,0,0.0,0.0,2,20,1,0,24,0.521891327064,3.0,5.0
conditions of exposure,kondisi terpapar,14,351.389,25.0992142857,20.363,22,1.57142857143,2.0,5,0.357142857143,0.0,3,22,14,8,2,2.07142857143,18.0714285714,4,2,19,2.75343438619,2,35.214,17.607,17.607,3,1.5,1.5,1,0.5,0.5,2,16,2,0,13,0.668560606061,2.0,4.0
alternatively integrated,terintegrasi dengan cara lain,15,465.911,31.0607333333,24.953,25,1.66666666667,2.0,3,0.2,0.0,2,24,15,10,2,2.86666666667,26.9333333333,3,3,30,3.13957226199,1,69.704,69.704,69.704,2,2.0,2.0,0,0.0,0.0,4,29,1,0,22,0.627591841334,2.0,4.0
transport accidents,kecelakaan saat berkendara,14,206.634,14.7595714286,13.4665,27,1.92857142857,2.0,0,0.0,0.0,2,19,14,7,2,2.07142857143,22.0714285714,8,2,23,2.09306920777,1,26.303,26.303,26.303,2,2.0,2.0,0,0.0,0.0,3,26,1,0,21,0.515826278984,3.0,5.0
hurricane category,kategori angin topan,17,346.227,20.3662941176,13.434,29,1.70588235294,2.0,3,0.176470588235,0.0,2,18,17,6,2,2.17647058824,15.1764705882,11,2,14,1.73136002919,2,40.992,20.496,20.496,3,1.5,1.5,1,0.5,0.5,3,20,2,0,16,0.551851851852,3.0,5.0
suspect pinned,tersangka dipojokkan,10,361.501,36.1501,17.6735,17,1.7,2.0,3,0.3,0.0,2,14,10,9,1,2.1,18.7,2,2,18,3.12192809489,1,10.307,10.307,10.307,2,2.0,2.0,0,0.0,0.0,2,20,1,0,17,0.549470899471,1.0,3.0
indicator registry mobilization,pengerahan pendaftaran indikator,13,735.67,56.59,61.13,17,1.30769230769,1.0,7,0.538461538462,0.0,3,31,13,12,3,3.15384615385,31.2307692308,2,3,29,3.54659356429,1,86.601,86.601,86.601,1,1.0,1.0,1,1.0,1.0,3,32,1,0,24,0.536349620493,1.0,1.0
disaster risk assessment,perkiraan risiko bencana,24,385.478,16.0615833333,12.137,43,1.79166666667,2.0,1,0.0416666666667,0.0,3,24,24,6,2,3.0,24.2083333333,10,3,24,1.81668908832,1,24.55,24.55,24.55,2,2.0,2.0,0,0.0,0.0,3,24,1,0,19,0.566239316239,3.0,4.0
explosion voted,mendukung ledakan,9,273.945,30.4383333333,28.842,9,1.0,1.0,7,0.777777777778,1.0,2,15,9,6,2,2.11111111111,16.7777777778,3,2,15,2.41938194565,1,16.651,16.651,16.651,1,1.0,1.0,1,1.0,1.0,2,17,1,0,16,0.528758169935,1.0,3.0
building resilience to hazards,membangun ketahan terhadap bahaya,17,352.921,20.7600588235,19.89,29,1.70588235294,2.0,1,0.0588235294118,0.0,4,30,17,10,2,4.0,34.8823529412,8,4,35,2.67569813537,1,27.382,27.382,27.382,0,0.0,0.0,1,1.0,1.0,4,33,1,0,27,0.576292335116,3.0,3.0
disruption,disrupsi,16,287.39,17.961875,19.106,29,1.8125,2.0,0,0.0,0.0,1,10,16,3,1,1.0,8.25,14,1,8,0.6685644432,1,19.736,19.736,19.736,2,2.0,2.0,0,0.0,0.0,1,8,1,0,3,0.858333333333,3.0,4.0
climate-related disasters,bencana yang berkaitan dengan iklim,23,562.822,24.4705217391,16.166,43,1.86956521739,2.0,2,0.0869565217391,0.0,2,25,23,10,2,3.34782608696,24.0434782609,12,3,21,2.59436093777,1,8.846,8.846,8.846,2,2.0,2.0,0,0.0,0.0,5,35,1,0,27,0.502271062271,3.0,5.0
standard and protocols,standar,15,221.358,14.7572,11.824,24,1.6,2.0,2,0.133333333333,0.0,3,22,15,3,2,2.86666666667,19.1333333333,13,3,20,0.699842839886,1,21.804,21.804,21.804,0,0.0,0.0,1,1.0,1.0,1,7,1,0,15,0.772727272727,3.0,3.0
equitable access,akses yang layak,15,473.61,31.574,31.592,28,1.86666666667,2.0,1,0.0666666666667,0.0,2,16,15,7,2,2.8,14.9333333333,7,3,15,2.27979913184,1,33.545,33.545,33.545,0,0.0,0.0,1,1.0,1.0,3,16,1,0,16,0.408333333333,3.0,3.0
freshwater,air yang sejuk,18,238.318,13.2398888889,7.635,34,1.88888888889,2.0,1,0.0555555555556,0.0,1,10,18,5,1,2.27777777778,10.7777777778,8,2,9,1.92745122496,1,9.2,9.2,9.2,1,1.0,1.0,0,0.0,0.0,3,14,1,0,12,0.478571428571,1.0,3.0
functional standards,kegunaan standar,24,286.128,11.922,10.949,40,1.66666666667,2.0,4,0.166666666667,0.0,2,20,24,5,2,2.04166666667,17.4583333333,17,2,18,1.35634298817,1,34.306,34.306,34.306,1,1.0,1.0,0,0.0,0.0,2,16,1,0,11,0.7,3.0,1.0
indicator registry mobilization,indikator daftar mobilisasi,13,735.67,56.59,61.13,17,1.30769230769,1.0,7,0.538461538462,0.0,3,31,13,12,3,3.15384615385,31.2307692308,2,3,29,3.54659356429,1,33.445,33.445,33.445,2,2.0,2.0,0,0.0,0.0,3,27,1,0,12,0.723160948967,1.0,5.0
on-the-spot treatment,perawatan langsung di tempat,9,158.856,17.6506666667,13.914,17,1.88888888889,2.0,0,0.0,0.0,2,21,9,5,2,3.0,20.1111111111,5,3,19,1.87996494873,1,56.124,56.124,56.124,2,2.0,2.0,0,0.0,0.0,4,28,1,0,23,0.566239316239,3.0,5.0
reported injured,korban cidera terlapor,14,206.567,14.7547857143,13.2765,24,1.71428571429,2.0,2,0.142857142857,0.0,2,16,14,5,2,2.5,20.8571428571,9,2,18,1.6266888497,1,21.003,21.003,21.003,1,1.0,1.0,1,1.0,1.0,3,22,1,0,19,0.577651515152,3.0,2.0
medicine,obat obatan,16,190.958,11.934875,6.1195,30,1.875,2.0,1,0.0625,0.0,1,8,16,4,0,1.0625,6.125,11,1,4,1.3244602933,1,7.436,7.436,7.436,2,2.0,2.0,0,0.0,0.0,2,11,1,0,11,0.405303030303,3.0,5.0
another explosion,ledakan susulan,25,256.198,10.24792,7.405,46,1.84,2.0,0,0.0,0.0,2,17,25,5,1,2.12,14.04,10,2,15,1.79611821378,1,13.382,13.382,13.382,2,2.0,2.0,0,0.0,0.0,2,15,1,0,15,0.530905695612,3.0,5.0
emergency affected learning,pembelajaran bagi yang terkena darurat,11,292.222,26.5656363636,25.093,19,1.72727272727,2.0,3,0.272727272727,0.0,3,27,11,10,3,3.81818181818,34.4545454545,2,4,41,3.27761343682,1,39.656,39.656,39.656,0,0.0,0.0,2,2.0,2.0,5,38,1,0,28,0.649818991924,3.0,1.0
small and medium enterprises,usaha kecil dan menengah (ukm),19,352.621,18.559,13.302,37,1.94736842105,2.0,0,0.0,0.0,4,28,19,6,2,3.89473684211,24.0,12,4,24,1.77321435509,1,23.18,23.18,23.18,2,2.0,2.0,0,0.0,0.0,5,30,1,0,24,0.567740429505,3.0,5.0
alluded,menyebut,15,279.217,18.6144666667,15.648,27,1.8,2.0,2,0.133333333333,0.0,1,7,15,7,1,1.0,10.2666666667,8,1,10,2.17355726228,1,19.189,19.189,19.189,2,2.0,2.0,0,0.0,0.0,1,8,1,0,8,0.345238095238,1.0,1.0
forests and rivers cleaning,pembersihan hutan-hutan dan sungai-sungai,15,278.669,18.5779333333,10.64,25,1.66666666667,2.0,4,0.266666666667,0.0,4,27,15,5,1,4.0,28.8666666667,10,4,28,1.55893853235,1,11.444,11.444,11.444,1,1.0,1.0,0,0.0,0.0,4,41,1,0,32,0.572267389341,3.0,5.0
greywater,air kotor,29,758.291,26.1479655172,14.811,44,1.51724137931,2.0,10,0.344827586207,0.0,1,9,26,18,1,2.1724137931,11.5517241379,8,2,9,3.63006235808,1,4.117,4.117,4.117,2,2.0,2.0,0,0.0,0.0,2,9,1,0,7,0.555555555556,1.0,3.0
human safety and welfare,kesejahteraan dan keamanan masyarakat,16,484.534,30.283375,19.5485,28,1.75,2.0,1,0.0625,0.0,4,24,16,7,2,4.0,36.0,8,4,37,2.20281953111,1,14.296,14.296,14.296,2,2.0,2.0,0,0.0,0.0,4,37,1,0,27,0.585342695637,3.0,5.0
critical infrastructure failure,kegagalan infrasktuktur kritis,16,452.884,28.30525,17.569,29,1.8125,2.0,3,0.1875,0.0,3,31,16,9,3,3.0625,30.25,7,3,30,2.6467822216,1,14.215,14.215,14.215,2,2.0,2.0,0,0.0,0.0,3,30,1,0,18,0.590850782871,3.0,5.0
markets,market,16,87.519,5.4699375,3.946,25,1.5625,2.0,3,0.1875,0.0,1,7,16,3,1,1.0,5.0625,14,1,5,0.6685644432,1,2.729,2.729,2.729,0,0.0,0.0,1,1.0,1.0,1,6,1,0,1,0.952380952381,3.0,5.0
health system capabilities,kemampuan dari sistem kesehatan,17,400.342,23.5495294118,19.053,32,1.88235294118,2.0,1,0.0588235294118,0.0,3,26,17,3,2,3.05882352941,26.7647058824,12,3,26,1.08631284074,1,40.432,40.432,40.432,2,2.0,2.0,0,0.0,0.0,4,31,1,0,24,0.596822848246,3.0,3.0
civil protection authorities,wewenang perlindungan sipil,15,387.191,25.8127333333,18.607,29,1.93333333333,2.0,0,0.0,0.0,3,28,15,7,3,3.0,27.4,9,3,27,2.00493559474,1,12.021,12.021,12.021,1,1.0,1.0,0,0.0,0.0,3,27,1,0,24,0.49474291141,3.0,3.0
climate change adaptation plans,rencana adaptasi terhadap perubahan iklim,16,331.45,20.715625,18.124,30,1.875,2.0,0,0.0,0.0,4,31,16,7,2,4.25,35.0625,10,4,32,1.9237949407,1,14.373,14.373,14.373,2,2.0,2.0,0,0.0,0.0,5,41,1,0,31,0.658735903488,3.0,5.0
rock falls,hujan batu,15,258.47,17.2313333333,9.421,25,1.66666666667,2.0,4,0.266666666667,0.0,2,10,15,10,0,1.93333333333,11.6666666667,6,2,10,2.87290559532,1,16.219,16.219,16.219,2,2.0,2.0,0,0.0,0.0,2,10,1,0,9,0.3,3.0,5.0
cautionary,antisipasi,16,425.447,26.5904375,18.6965,24,1.5,1.5,4,0.25,0.0,1,10,16,8,1,1.3125,10.875,6,1,9,2.60845859334,1,10.01,10.01,10.01,1,1.0,1.0,1,1.0,1.0,1,10,1,0,7,0.6,3.0,3.0
operational,operasi / inti dari sebuah struktur,16,299.881,18.7425625,8.2165,28,1.75,2.0,1,0.0625,0.0,1,11,16,4,1,1.3125,12.3125,12,1,11,1.18627812446,1,117.442,117.442,117.442,0,0.0,0.0,1,1.0,1.0,6,35,1,0,27,0.654737854738,3.0,1.0
steel truss bridges,jembatan rangka baja,11,316.493,28.7720909091,20.897,17,1.54545454545,2.0,2,0.181818181818,0.0,3,19,11,10,0,3.09090909091,20.6363636364,2,2,13,3.27761343682,1,20.897,20.897,20.897,2,2.0,2.0,0,0.0,0.0,3,20,1,0,19,0.429949874687,1.0,5.0
small-scale disaster,bencana ringan,18,343.042,19.0578888889,11.332,35,1.94444444444,2.0,0,0.0,0.0,2,20,18,5,1,2.77777777778,18.4444444444,10,3,19,1.7960885596,1,31.943,31.943,31.943,2,2.0,2.0,0,0.0,0.0,2,14,1,0,16,0.569047619048,3.0,4.0
representative,seseorang atau sesuatu yang ditunjuk sebagai perwakilan,22,274.4,12.4727272727,7.45,41,1.86363636364,2.0,1,0.0454545454545,0.0,1,14,22,5,1,1.31818181818,12.0,16,1,10,1.36852252773,1,39.388,39.388,39.388,0,0.0,0.0,1,1.0,1.0,7,55,1,0,46,0.601298701299,3.0,5.0
symptoms of distress,gejala atas tekanan,13,366.736,28.2104615385,18.131,20,1.53846153846,2.0,3,0.230769230769,0.0,3,20,13,10,2,2.23076923077,17.5384615385,3,2,16,3.18083298721,1,57.222,57.222,57.222,2,2.0,2.0,0,0.0,0.0,3,19,1,0,19,0.483040935673,1.0,4.0
epidemic disease,wabah penyakit epidemi,16,420.242,26.265125,20.215,27,1.6875,2.0,1,0.0625,0.0,2,16,16,6,2,2.0625,15.625,7,2,14,2.1467822216,1,69.222,69.222,69.222,2,2.0,2.0,0,0.0,0.0,3,22,1,0,18,0.509048821549,3.0,5.0
vulnerability assessment,dugaan kelemahan,16,467.684,29.23025,21.8895,27,1.6875,2.0,4,0.25,0.0,2,24,16,7,2,2.125,20.1875,10,2,20,1.9237949407,1,39.334,39.334,39.334,1,1.0,1.0,1,1.0,1.0,2,16,1,0,19,0.580555555556,3.0,5.0
technical advice,saran yang bersifat teknis,19,328.431,17.2858421053,11.78,31,1.63157894737,2.0,3,0.157894736842,0.0,2,16,19,7,2,2.15789473684,13.1578947368,12,2,12,2.07095059445,1,11.78,11.78,11.78,1,1.0,1.0,0,0.0,0.0,4,26,1,0,21,0.435897435897,3.0,5.0
immediate needs,kebutuhan segera,22,401.385,18.2447727273,15.977,39,1.77272727273,2.0,3,0.136363636364,0.0,2,15,22,9,1,2.27272727273,18.9090909091,12,2,18,2.32217934552,1,4.375,4.375,4.375,1,1.0,1.0,1,1.0,1.0,2,16,1,0,13,0.594444444444,3.0,5.0
other income-generating activities,pekerjaan sampingan,11,341.565,31.0513636364,20.171,20,1.81818181818,2.0,2,0.181818181818,0.0,3,34,11,8,2,4.36363636364,36.6363636364,4,5,42,2.91829583405,1,20.171,20.171,20.171,1,1.0,1.0,1,1.0,1.0,2,19,1,0,27,0.522617819057,3.0,4.0
social infrastructure,infrstuktur sosial,15,174.665,11.6443333333,10.328,30,2.0,2.0,0,0.0,0.0,2,21,15,3,2,2.0,19.0666666667,11,2,20,1.05298157513,1,11.287,11.287,11.287,2,2.0,2.0,0,0.0,0.0,2,18,1,0,17,0.648148148148,3.0,5.0
harvest quantities,kuantitas hasil panen,19,341.109,17.9531052632,12.14,33,1.73684210526,2.0,3,0.157894736842,0.0,2,18,19,7,1,2.21052631579,14.3684210526,8,2,12,2.31345975017,1,12.14,12.14,12.14,2,2.0,2.0,0,0.0,0.0,3,21,1,0,18,0.579365079365,3.0,5.0
